,0,1,2,3,4,5,6,7,8,9,10,11,result
0,1.608310166222336,1.4294214459437444,1.2590311477646943,1.1189919466549147,0.20350161664514374,0.17377868227924076,0.20089668222434393,0.17153189450979528,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
1,1.594204058525535,1.4129767202523162,1.2479884836461725,1.1061185455555582,0.18942302372223413,0.16178898052131008,0.18810873583108365,0.1606441202927042,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
2,1.7386249301596537,1.565707576162893,1.3610452680858145,1.2256806231042194,0.22314650530539806,0.20016393524779805,0.21493324613700246,0.19256470849793159,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
3,1.667071699450791,1.4910582037652955,1.3050313548011319,1.1672429616483955,0.20722386297435536,0.18254963880446093,0.20269848774621008,0.178542956776213,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
4,1.7744062681598394,1.6058874759416772,1.3890559217501797,1.2571345965963943,0.22240216103518953,0.20102939171587034,0.21523929701285577,0.19449394018043709,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
5,1.4425290571486724,1.2677177970488858,1.129252959192413,0.9924057104042082,0.19764259532840997,0.17141713943161313,0.1995402128406687,0.17299351757753265,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
6,1.4516559889469525,1.2764294067060995,1.136397782161823,0.9992254073357788,0.1939260276987909,0.1650092073327699,0.19785615576217386,0.1683107126103197,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
7,1.4732172828030852,1.2947144111764068,1.153276579001576,1.0135394312402637,0.1953383439129185,0.17035902209932682,0.1948336249344552,0.16980534832801025,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
8,1.4563831118767705,1.2808094984925378,1.1400983090458443,1.0026542683260362,0.19445094674110083,0.1673133189016209,0.19757737404745182,0.16998100742118769,0.022762101519224042,0.0289308063774286,0.029072071000220683,0.03695308649768739,cube
9,1.835239415030919,1.662395261572956,1.4366778471323545,1.30137050562388,0.2271364122685079,0.1988189691337399,0.21879223868219172,0.19147097974025024,0.02267126221605919,0.0288590138504721,0.028925418692693092,0.036837349394108695,cube
10,1.6375438954748487,1.461238711164257,1.2819161462352842,1.1438994108932394,0.2156130228452114,0.18829153360097048,0.2115788001632168,0.1847571757029822,0.022575404113652515,0.028783571953039395,0.02882164208843204,0.03675566747779735,cube
11,1.5507860998821998,1.369785197150701,1.2139996651630351,1.0723069872837703,0.21946527683589656,0.18953767423252957,0.21939540195978116,0.18937725022427107,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
12,1.517822099712276,1.3438413903939004,1.188194504043933,1.0519974341363696,0.19919563716995592,0.17059368259802812,0.20031522088465303,0.17146501249104298,0.023261869362024817,0.029329067995541656,0.029689942635713656,0.037445512376865345,cube
13,1.4234361094651324,1.2462564576919468,1.114306454257559,0.9756051608021369,0.1811720315246318,0.1536141383068067,0.18806241482001607,0.1593835052836608,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
14,1.8058138069550806,1.626210117790523,1.4136426404368585,1.2730437412563849,0.25024709589082766,0.21717597782591472,0.24171137790606737,0.20975157236247996,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
15,1.5160054591293315,1.3423123295937756,1.1867723858939299,1.0508004416565488,0.16428705943820765,0.14107332896336722,0.16672082360668827,0.1431486911291439,0.022464699295228558,0.02869683114813327,0.02869683114813327,0.036657874077102956,cube
